permit_id,description,issued_at,work_class,permit_type,estimated_cost,contractor_name,status,address,zip_code,permit_class,contractor_phone,portal_link,source_updated_at,raw_payload,ingested_at
2026-050393 MP,Addition and remodel: Interior to be completely gutted. Some walls to be removed or relocated. All windows and doors to be replaced. Minor Electrical,2026-05-01T00:00:00+00:00,Addition and Remodel,Mechanical Permit,,Cair Heating and Air Conditioning LLC,Active,2306 STANDISH DR,78745,Residential,5124708447,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13692180,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2026-050393 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 434 Addition & Alterations"", ""work_class"": ""Addition and Remodel"", ""condominium"": ""No"", ""permit_location"": ""2306 STANDISH DR"", ""description"": ""Addition and remodel: Interior to be completely gutted. Some walls to be removed or relocated. All windows and doors to be replaced. Minor Electrical"", ""tcad_id"": ""0412170504"", ""legal_description"": ""LOT 4 BLK E CHERRY CREEK III"", ""applieddate"": ""2026-01-12T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-09-29T00:00:00.000"", ""total_existing_bldg_sqft"": ""2248"", ""remodel_repair_sqft"": ""1620"", ""total_new_add_sqft"": ""93"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""2306 STANDISH DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78745"", ""council_district"": ""5"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13692180""}, ""project_id"": ""13692180"", ""masterpermitnum"": ""13658463"", ""latitude"": ""30.21654983"", ""longitude"": ""-97.80411699"", ""location"": {""latitude"": ""30.21654983"", ""longitude"": ""-97.80411699"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Cair Heating and Air Conditioning LLC"", ""contractor_full_name"": ""Ivan Gonzalez"", ""contractor_phone"": ""5124708447"", ""contractor_city"": ""Austin"", ""certificate_of_occupancy"": ""No""}",2026-05-03T10:54:27.260194+00:00
2026-054250 BP,New construction single-family residential 2-story 4 bedroom 4.5 bath with attached 3-car garage covered front porch and covered patio.,2026-05-01T00:00:00+00:00,New,Building Permit,0.0,"Taylor Morrison of Texas, Inc.",Active,9505 WIGGY WAY,78744,Residential,5123288866,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13696516,2026-05-01T00:00:00+00:00,"{""permittype"": ""BP"", ""permit_type_desc"": ""Building Permit"", ""permit_number"": ""2026-054250 BP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""9505 WIGGY WAY"", ""description"": ""New construction single-family residential 2-story 4 bedroom 4.5 bath with attached 3-car garage covered front porch and covered patio."", ""tcad_id"": ""0340131706"", ""legal_description"": ""PROSPECT PARK PHS 1 BLK R LOT 1"", ""applieddate"": ""2026-04-09T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""4400"", ""total_job_valuation"": ""0"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""9505 WIGGY WAY"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78744"", ""council_district"": ""2"", ""jurisdiction"": ""AUSTIN LTD"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13696516""}, ""project_id"": ""13696516"", ""masterpermitnum"": ""13683758"", ""contractor_trade"": ""General Contractor"", ""contractor_company_name"": ""Taylor Morrison of Texas, Inc."", ""contractor_full_name"": ""Marla Lamb"", ""contractor_phone"": ""5123288866"", ""contractor_address2"": ""11200  Lakel"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78717"", ""applicant_full_name"": ""Marla Lamb"", ""applicant_org"": ""Taylor Morrison of Texas, Inc."", ""applicant_phone"": ""5123288866"", ""applicant_address2"": ""11200  Lakel"", ""applicant_city"": ""AUSTIN"", ""applicantzip"": ""78717"", ""certificate_of_occupancy"": ""Yes"", ""total_lot_sq_ft"": ""7200""}",2026-05-03T10:54:27.260194+00:00
2026-053536 PP,"Replacement of an existing water heater new Rheem 50-gallon gas water heater change out 

11222 Windermere Meadows Austin TX 78759",2026-05-01T00:00:00+00:00,Change Out,Plumbing Permit,,Radiant Plumbing & AC,Active,11222 WINDERMERE MEADOWS,78759,Residential,5122639988,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695664,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-053536 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Change Out"", ""permit_location"": ""11222 WINDERMERE MEADOWS"", ""description"": ""Replacement of an existing water heater new Rheem 50-gallon gas water heater change out \n\n11222 Windermere Meadows Austin TX 78759"", ""tcad_id"": ""0164070116"", ""legal_description"": ""LOT 8 BLK W BARRINGTON OAKS SEC 5"", ""applieddate"": ""2026-04-29T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""original_address1"": ""11222 WINDERMERE MEADOWS"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78759"", ""council_district"": ""10"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695664""}, ""project_id"": ""13695664"", ""latitude"": ""30.42390889"", ""longitude"": ""-97.77329962"", ""location"": {""latitude"": ""30.42390889"", ""longitude"": ""-97.77329962"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Radiant Plumbing & AC"", ""contractor_full_name"": ""Jacob Schmidt"", ""contractor_phone"": ""5122639988"", ""contractor_address2"": ""901  REINLI"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78751-____""}",2026-05-03T10:54:27.260194+00:00
2026-053778 PP,Replacement of an existing water heater We are swapping out the old gas tank water heater for a similar model,2026-05-01T00:00:00+00:00,Change Out,Plumbing Permit,,Reliant Plumbing,Active,11502 THREE OAKS TRL,78759,Residential,5126754420,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695970,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-053778 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Change Out"", ""permit_location"": ""11502 THREE OAKS TRL"", ""description"": ""Replacement of an existing water heater We are swapping out the old gas tank water heater for a similar model"", ""tcad_id"": ""0164050608"", ""legal_description"": ""LOT 9 BLK E OAK FOREST SEC 2"", ""applieddate"": ""2026-04-30T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""original_address1"": ""11502 THREE OAKS TRL"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78759"", ""council_district"": ""10"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13695970""}, ""project_id"": ""13695970"", ""latitude"": ""30.42288748"", ""longitude"": ""-97.76224138"", ""location"": {""latitude"": ""30.42288748"", ""longitude"": ""-97.76224138"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Reliant Plumbing"", ""contractor_full_name"": ""Jason Oliphant"", ""contractor_phone"": ""5126754420"", ""contractor_address2"": ""3841  SR RR"", ""contractor_city"": ""Austin"", ""contractor_zip"": ""78734-____""}",2026-05-03T10:54:27.260194+00:00
2026-028718 PP,*S.M.A.R.T. HOUSING* *GREEN BUILDING*  ePlan: Residential Expedited Review - New construction of a 3-Story Townhome [3bed 3.5bath] with Attached Garag,2026-05-01T00:00:00+00:00,New,Plumbing Permit,,Victory Plumbing Company,Active,4202 ENDURANCE WAY,78731,Residential,5129907200,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13667473,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-028718 PP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""4202 ENDURANCE WAY"", ""description"": ""*S.M.A.R.T. HOUSING* *GREEN BUILDING*  ePlan: Residential Expedited Review - New construction of a 3-Story Townhome [3bed 3.5bath] with Attached Garag"", ""tcad_id"": ""0124000601"", ""applieddate"": ""2026-02-04T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-09-13T00:00:00.000"", ""total_new_add_sqft"": ""3270"", ""number_of_floors"": ""3"", ""housing_units"": ""1"", ""original_address1"": ""4202 ENDURANCE WAY"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78731"", ""council_district"": ""10"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13667473""}, ""project_id"": ""13667473"", ""masterpermitnum"": ""13667215"", ""latitude"": ""30.31577773"", ""longitude"": ""-97.75400003"", ""location"": {""latitude"": ""30.31577773"", ""longitude"": ""-97.75400003"", ""human_address"": ""{\""address\"": \""\"", \""city\"": \""\"", \""state\"": \""\"", \""zip\"": \""\""}""}, ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Victory Plumbing Company"", ""contractor_full_name"": ""Randolph Taylor"", ""contractor_phone"": ""5129907200"", ""contractor_address2"": ""1175  Countr"", ""contractor_city"": ""HUTTO"", ""contractor_zip"": ""78634"", ""certificate_of_occupancy"": ""No""}",2026-05-03T10:54:27.260194+00:00
2026-052800 EP,Homebuilder Loop Austin 2 Mile ETJ Austin Energy,2026-05-01T00:00:00+00:00,Homebuilder Loop,Electrical Permit,,"IES Residential, Inc.",Active,13510 RIDING DR,78660,Residential,5122520040,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694863,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-052800 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""Residential"", ""work_class"": ""Homebuilder Loop"", ""permit_location"": ""13510 RIDING DR"", ""description"": ""Homebuilder Loop Austin 2 Mile ETJ Austin Energy"", ""tcad_id"": ""0256380413"", ""legal_description"": ""HOWARD LANE PHS 3 BLK Q LOT 6"", ""applieddate"": ""2026-04-28T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""original_address1"": ""13510 RIDING DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78660"", ""jurisdiction"": ""AUSTIN 2 MILE ETJ"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13694863""}, ""project_id"": ""13694863"", ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""IES Residential, Inc."", ""contractor_full_name"": ""William B. Crist Jr."", ""contractor_phone"": ""5122520040"", ""contractor_address2"": ""821  GRAND A"", ""contractor_city"": ""PFLUGERVILLE"", ""contractor_zip"": ""78660-____""}",2026-05-03T10:54:27.260194+00:00
2026-035074 PP,New construction multi-family in the etj 33954 sqft,2026-05-01T00:00:00+00:00,New,Plumbing Permit,,"Red Kings Plumbing Contractors LLC,",Active,5121 E HOWARD LN BLDG 3,78653,Commercial,2109862480,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13674579,2026-05-01T00:00:00+00:00,"{""permittype"": ""PP"", ""permit_type_desc"": ""Plumbing Permit"", ""permit_number"": ""2026-035074 PP"", ""permit_class_mapped"": ""Commercial"", ""permit_class"": ""Commercial"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""5121 E HOWARD LN BLDG 3"", ""description"": ""New construction multi-family in the etj 33954 sqft"", ""tcad_id"": ""0251410311"", ""legal_description"": ""ABS 160 SUR 50 CASTRO M ACR 45.592"", ""applieddate"": ""2026-03-24T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""total_new_add_sqft"": ""33954"", ""number_of_floors"": ""3"", ""housing_units"": ""36"", ""original_address1"": ""5121 E HOWARD LN BLDG 3"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78653"", ""jurisdiction"": ""AUSTIN 2 MILE ETJ"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13674579""}, ""project_id"": ""13674579"", ""contractor_trade"": ""Plumbing Contractor"", ""contractor_company_name"": ""Red Kings Plumbing Contractors LLC,"", ""contractor_full_name"": ""Ubaldo De Santiago"", ""contractor_phone"": ""2109862480"", ""contractor_address1"": ""PO BOX 70170"", ""contractor_city"": ""San Antonio"", ""contractor_zip"": ""78270-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T10:54:27.260194+00:00
2026-025416 MP,New single-story SFR with attached garage covered porch and covered patio *PRODUCTION BUILDER- GREEN BUILDING*,2026-05-01T00:00:00+00:00,New,Mechanical Permit,,Casa Mechanical Services,Active,9404 HAMADRYAS DR,78744,Residential,5123347344,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13663560,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2026-025416 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""9404 HAMADRYAS DR"", ""description"": ""New single-story SFR with attached garage covered porch and covered patio *PRODUCTION BUILDER- GREEN BUILDING*"", ""tcad_id"": ""0340150537"", ""legal_description"": ""PROSPECT PARK PHS 1 BLK M LOT 36"", ""applieddate"": ""2026-01-15T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-11T00:00:00.000"", ""total_new_add_sqft"": ""2916"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""9404 HAMADRYAS DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78744"", ""council_district"": ""2"", ""jurisdiction"": ""AUSTIN LTD"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13663560""}, ""project_id"": ""13663560"", ""masterpermitnum"": ""13663554"", ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Casa Mechanical Services"", ""contractor_full_name"": ""Layth Christianson"", ""contractor_phone"": ""5123347344"", ""contractor_address2"": ""2401 E Old S"", ""contractor_city"": ""Round Rock"", ""contractor_zip"": ""78665-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T10:54:27.260194+00:00
2026-045747 MP,New 2-story 1 bedroom 1 bathroom dwelling unit with attached garage covered porch and covered 2nd floor balcony.,2026-05-01T00:00:00+00:00,New,Mechanical Permit,,Airtron,Active,1902 EVA ST BLDG 2,78704,Residential,5128213163,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13686665,2026-05-01T00:00:00+00:00,"{""permittype"": ""MP"", ""permit_type_desc"": ""Mechanical Permit"", ""permit_number"": ""2026-045747 MP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""1902 EVA ST BLDG 2"", ""description"": ""New 2-story 1 bedroom 1 bathroom dwelling unit with attached garage covered porch and covered 2nd floor balcony."", ""tcad_id"": ""0402010702"", ""legal_description"": ""LOT 2 BLK 36 SWEETMAN R L ADDN"", ""applieddate"": ""2026-01-16T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-29T00:00:00.000"", ""total_new_add_sqft"": ""2160"", ""number_of_floors"": ""2"", ""housing_units"": ""1"", ""original_address1"": ""1902 EVA ST BLDG 2"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78704"", ""council_district"": ""3"", ""jurisdiction"": ""AUSTIN FULL PURPOSE"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13686665""}, ""project_id"": ""13686665"", ""masterpermitnum"": ""13686653"", ""contractor_trade"": ""Mechanical Contractor"", ""contractor_company_name"": ""Airtron"", ""contractor_full_name"": ""Tamara Enfield"", ""contractor_phone"": ""5128213163"", ""contractor_address2"": ""12112  BOARD"", ""contractor_city"": ""AUSTIN"", ""contractor_zip"": ""78729-____"", ""certificate_of_occupancy"": ""No""}",2026-05-03T10:54:27.260194+00:00
2026-049425 EP,1548BL NEW 1 STORY 3 BEDROOM 2 BATH SINGLE FAMILY RESIDENTIAL HOME WITH ATTACHED GARAGE COVERED FRONT PORCH AND REAR PATIO,2026-05-01T00:00:00+00:00,New,Electrical Permit,,Landmark Electric,Active,13220 KINCANE DR,78617,Residential,5124917718,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13690953,2026-05-01T00:00:00+00:00,"{""permittype"": ""EP"", ""permit_type_desc"": ""Electrical Permit"", ""permit_number"": ""2026-049425 EP"", ""permit_class_mapped"": ""Residential"", ""permit_class"": ""R- 101 Single Family Houses"", ""work_class"": ""New"", ""condominium"": ""No"", ""permit_location"": ""13220 KINCANE DR"", ""description"": ""1548BL NEW 1 STORY 3 BEDROOM 2 BATH SINGLE FAMILY RESIDENTIAL HOME WITH ATTACHED GARAGE COVERED FRONT PORCH AND REAR PATIO"", ""tcad_id"": ""0336400716"", ""legal_description"": ""STONEY RIDGE HIGHLANDS PHS 1 A SMALL LOT SUBD BLK B LOT 15"", ""applieddate"": ""2026-04-09T00:00:00.000"", ""issue_date"": ""2026-05-01T00:00:00.000"", ""day_issued"": ""FRIDAY"", ""calendar_year_issued"": ""2026"", ""fiscal_year_issued"": ""2026"", ""issued_in_last_30_days"": ""Yes"", ""issue_method"": ""Permit Center"", ""status_current"": ""Active"", ""statusdate"": ""2026-05-01T00:00:00.000"", ""expiresdate"": ""2026-10-28T00:00:00.000"", ""total_new_add_sqft"": ""2058"", ""number_of_floors"": ""1"", ""housing_units"": ""1"", ""original_address1"": ""13220 KINCANE DR"", ""original_city"": ""AUSTIN"", ""original_state"": ""TX"", ""original_zip"": ""78617"", ""council_district"": ""2"", ""jurisdiction"": ""AUSTIN LTD"", ""link"": {""url"": ""https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13690953""}, ""project_id"": ""13690953"", ""masterpermitnum"": ""13690948"", ""contractor_trade"": ""Electrical Contractor"", ""contractor_company_name"": ""Landmark Electric"", ""contractor_full_name"": ""Robert W Brown"", ""contractor_phone"": ""5124917718"", ""contractor_address2"": ""2008  PICADI"", ""contractor_city"": ""ROUND ROCK"", ""contractor_zip"": ""78664"", ""certificate_of_occupancy"": ""No""}",2026-05-03T10:54:27.260194+00:00
